Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2024,José Alvarado,PHI,0,0,1,0.2,13.5,27.0,0.0,0.5,0.3329999999999999,0.0,0.0,27.0,9.17,11.43,621237,0.14222963179424064,0.12288349067643757,0.18336270840807026,2.9116651512924863,0.5185320308859748,0.4261022505338922,82.58966895571686,11.9177214548235,4.0
2022,Penn Murfee,SEA,0,1,2,2.2,3.38,0.0,3.38,0.3,1.0,0.182,0.1669999999999999,3.38,7.24,5.69,682171,0.14984071837168889,0.14229435860720366,0.15881752181604614,4.69882884170375,0.9081207008236485,0.2877466692817005,235.4760381216539,89.79676165428458,3.0
2023,Cristian Javier,HOU,2,1,3,11.0,9.82,5.73,1.64,0.222,0.833,0.214,0.105,4.09,5.62,6.11,664299,0.20782062652196046,0.12477324219969163,0.21479401434372775,6.779821232593405,0.8518477290656123,0.812916977239273,219.52998638448358,72.54413795218055,4.0
2017,Chad Green,NYY,1,0,5,8.2,11.42,3.12,1.04,0.25,0.581,0.286,0.083,4.15,3.5,4.47,643338,0.21847084397946206,0.1274044582517032,0.24098869066660822,4.42995099940039,0.3765088275222984,0.7259843484056759,195.08815629943115,63.723725159980155,5.0
2022,Luis Severino,NYY,0,1,2,11.0,9.82,0.82,0.82,0.364,0.662,0.324,0.063,4.91,2.66,3.63,622663,0.22815802499347232,0.15193675974163848,0.17860775463213718,4.914017210944646,0.7629667943198136,0.7039881255396832,394.8978641089252,60.41208947791805,5.0
2018,Zack Britton,NYY,0,0,4,5.0,7.2,3.6,3.6,0.214,0.952,0.75,1.0,5.4,7.96,3.42,502154,0.14116503306825606,0.11258377691160802,0.21328756659507206,3.466375119621519,0.49081719323549833,0.31426166006791645,162.70986092835705,45.616904675572044,3.0
2017,Sonny Gray,NYY,0,1,2,8.1,6.48,6.48,1.08,0.136,0.66,0.545,0.143,4.32,6.16,6.09,543243,0.20612438514643963,0.14424492181310564,0.3132585570424412,4.574205101099298,0.8370800670017327,0.8114361742252798,414.15918775420573,81.32971787663023,7.0
2019,Josh James,HOU,2,0,9,6.2,18.9,9.45,2.7,0.5,0.738,0.357,0.4,5.4,6.06,3.66,657624,0.26361571740419,0.21802669972067965,0.34672418246493814,5.642369946103532,0.8447775380546158,0.7547292176212707,243.9936803092944,64.35262341097176,4.0
2018,Scott Alexander,LAD,0,0,4,2.1,7.71,7.71,0.0,0.167,0.3329999999999999,0.5,0.0,7.71,4.02,4.02,518397,0.26998867718730074,0.09031734213329194,0.17292485412719344,2.931473109520423,0.47518507100799945,0.24790701557245537,129.37172412850882,60.52889352766136,4.0
2022,Yency Almonte,LAD,0,1,3,2.1,23.14,0.0,0.0,0.667,0.0,0.3329999999999999,0.0,7.71,-2.03,-1.4,622075,0.1559833523837353,0.11096286909743751,0.19143539811798221,5.871472278598736,1.1666987348822795,0.2839438988748424,217.5635610909415,75.47541797795475,4.0
2022,Lou Trivino,NYY,0,0,4,3.2,9.82,2.45,0.0,0.222,1.0,0.5,0.0,0.0,1.75,2.15,642152,0.18778590686890229,0.11493117282591721,0.15550746086370543,6.097794721396355,1.1249960621812793,0.47773232476453803,288.6437491059598,75.13342429665292,6.0
2024,Ian Hamilton,NYY,0,0,2,1.2,16.2,5.4,0.0,0.5,0.5,0.5,0.0,5.4,1.37,1.37,641656,0.15857155093242106,0.11674633864778611,0.14341869874922689,3.9565306273081826,0.6521358701805734,0.39374432946447513,330.30483564400333,20.681149522562894,3.0
2023,Cristopher Sánchez,PHI,0,0,1,2.1,3.86,3.86,0.0,0.222,0.3329999999999999,0.778,0.0,3.86,3.68,5.1,650911,0.14907320066808225,0.1269335005819965,0.18564199074125273,5.090133864017905,0.6492762741405752,0.35848215923013055,113.05463865700517,87.67389560621281,4.0
2024,Michael Lorenzen,KCR,0,1,2,2.1,11.57,3.86,0.0,0.375,0.75,0.375,0.0,3.86,1.88,2.53,547179,0.12470635209064326,0.12344443996893213,0.1456326194732078,4.947883370915743,0.7821632671724824,0.699401440673648,231.87469034884532,72.30987193088119,7.0
2023,Yennier Cano,BAL,0,0,2,1.1,0.0,6.75,0.0,0.333,0.667,0.667,0.0,6.75,5.51,7.99,666974,0.18284692317178566,0.2523961394196725,0.26123496359997,3.5165045817623777,0.7176904465787342,0.26211372726449556,218.86233442935253,72.72475497493356,4.0
2022,Nestor Cortes,NYY,1,0,3,12.0,5.25,5.25,1.5,0.243,0.789,0.243,0.087,4.5,5.86,6.53,641482,0.5287882716499646,0.32890809960588496,0.18027355519009713,5.7236911856974855,0.7046123977260217,0.5976349847893145,246.51233806022015,49.739156766607,6.0
2024,Brusdar Graterol,LAD,0,0,3,2.1,3.86,15.43,0.0,0.25,0.833,0.75,0.0,3.86,7.45,8.75,660813,0.12301976014502154,0.11451205133517642,0.1435344509651312,4.104658787570075,0.7465788373614937,0.3707266079225798,209.902448818021,44.297757134291956,5.0
2022,Matthew Boyd,SEA,0,0,1,0.1,0.0,27.0,0.0,0.5,1.0,0.0,0.0,0.0,12.11,16.55,571510,0.19491265747637485,0.17489219285901997,0.1423381229754748,6.035796879298546,0.7281173501946308,0.62152998104913,211.7471810288096,80.52500597356006,5.0
2023,Braxton Garrett,MIA,0,1,1,3.0,15.0,3.0,0.0,0.429,0.5,0.429,0.0,6.0,0.92,2.58,666129,0.25338967398593565,0.10534632166291204,0.20732608310689354,4.25772732283207,0.9697608362041104,0.5463841555858489,253.41732939878162,86.54231799602104,6.0
