Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2022,Shane McClanahan,TBR,0,1,1,7.0,6.43,0.0,1.29,0.286,0.893,0.682,0.1669999999999999,2.57,3.54,2.95,663556,0.9074746244417378,6.1660048721071865,53.664348355663826,89.81567194478278,0.46443767762890786,0.5750182704019489,2216.633333333333,184.36219512195123,4.0
2024,Reed Garrett,NYM,1,0,7,8.1,10.8,2.16,2.16,0.188,0.5770000000000001,0.389,0.4,5.4,4.97,2.75,657585,-2.1522551020408165,5.593673469387755,54.25965306122449,90.84775510204082,-0.2568877551020408,0.5375612244897958,2228.539349422875,183.28856243441763,5.0
2022,Trevor Richards,TOR,0,0,1,1.0,9.0,9.0,0.0,0.0,1.0,0.5,0.0,0.0,4.11,5.59,670950,-2.3375838349097164,6.2424333619948404,54.094892519346516,88.39277730008598,-0.7475580395528805,0.9603955288048152,2309.019097222222,205.54427083333334,3.0
2019,Ryan Yarbrough,TBR,1,0,3,3.0,3.0,3.0,0.0,0.222,1.0,0.222,0.0,0.0,3.55,6.86,642232,2.840734078755469,5.415649003403014,54.499343704423914,82.35882352941177,0.43911521633446765,0.6476665046183763,2147.693579766537,166.43753038405444,5.0
2022,Hunter Brown,HOU,0,0,3,3.2,2.45,7.36,0.0,0.2,1.0,0.7,0.0,0.0,5.02,5.83,686613,-1.3872815533980583,6.200647249190938,53.95669902912621,91.76375404530744,-0.17980582524271846,0.4119417475728155,2296.9838187702267,145.10679611650485,5.0
2024,Trevor Megill,MIL,0,0,2,2.1,15.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,2.97,656730,-0.23910179640718562,6.602080838323353,53.860494011976044,95.53053892215569,-0.23559880239520958,0.9186077844311377,2545.486526946108,151.67065868263472,3.0
2022,Matt Festa,SEA,0,0,2,3.1,5.4,0.0,0.0,0.111,0.0,0.556,0.0,2.7,1.91,3.69,670036,-2.0770791527313266,5.001794871794871,54.16096989966555,87.08651059085842,0.5627313266443701,0.651783723522854,2464.496089385475,128.94972067039106,3.0
2023,Pierce Johnson,ATL,0,0,3,2.2,13.5,6.75,0.0,0.286,1.0,0.3329999999999999,0.0,0.0,2.51,4.37,572955,-1.9371402214022142,6.04429889298893,54.59810885608856,89.33376383763837,0.18627306273062733,0.22223247232472326,2701.8773234200744,110.37546468401487,3.0
2023,Joe Mantiply,ARI,2,1,9,7.2,7.04,4.7,0.0,0.261,0.5,0.522,0.0,4.7,3.26,4.98,573009,3.1077933450087567,5.198196147110333,54.024658493870405,85.15586690017513,0.8041330998248687,-0.011558669001751313,2139.378947368421,161.53333333333333,4.0
2021,Alex Vesia,LAD,0,0,7,4.1,14.54,6.23,2.08,0.444,1.0,0.3,0.1669999999999999,2.08,5.02,4.46,681911,1.2927956989247311,5.779201228878649,54.06537634408602,91.45360983102918,0.43018433179723503,1.3506298003072197,2331.569892473118,164.0583717357911,3.0
2023,Evan Phillips,LAD,0,0,2,2.1,11.57,3.86,0.0,0.286,1.0,0.667,0.0,0.0,3.26,4.67,623465,-2.1782841530054644,5.2170054644808745,54.02436065573771,90.49158469945355,0.21498360655737705,0.5881967213114755,2426.23719376392,147.5022271714922,4.0
2022,Rafael Montero,HOU,1,0,10,9.1,9.64,5.79,0.96,0.182,0.938,0.261,0.091,1.93,4.29,4.64,606160,-1.4679688929551693,5.096331198536139,54.36806953339433,94.2235132662397,-0.8744830741079597,0.8868344007319304,2258.494958753437,211.43354720439964,4.0
2022,Andrew Heaney,LAD,0,0,1,3.0,12.0,6.0,3.0,0.286,1.0,0.143,0.2,3.0,6.78,4.91,571760,2.8940650406504065,5.116130081300813,54.38951219512196,89.44585365853658,0.7452276422764228,0.8107235772357724,2471.258746948739,173.18551668022783,3.0
2022,Triston McKenzie,CLE,0,0,2,11.0,10.64,2.45,1.64,0.167,0.8059999999999999,0.346,0.133,3.27,3.93,3.59,663474,-1.9653045956537227,6.47788029925187,53.81050231563947,88.47402921268258,0.10136800855005344,0.992280014250089,2261.6313347608852,152.33832976445396,3.0
2019,Brad Peacock,HOU,0,0,5,5.2,11.12,6.35,0.0,0.214,0.7140000000000001,0.7140000000000001,0.0,3.18,2.86,3.56,502748,-1.7386083499005964,5.1827170311464545,54.77547382372432,87.57229953611663,-0.4860106030483764,0.7140357852882704,2374.326797385621,189.70245195493703,5.0
2019,Brandon Woodruff,MIL,0,0,1,4.0,6.75,0.0,2.25,0.1,1.0,0.364,0.1669999999999999,2.25,4.96,4.7,605540,-1.661820020222447,5.965379170879677,54.239246713852374,93.05687563195147,-0.7361577350859454,0.8604448938321537,2180.713343480467,200.87310414560162,5.0
2024,Tim Hill,NYY,0,0,10,8.1,3.24,2.16,0.0,0.259,0.778,0.556,0.0,1.08,3.17,4.26,657612,3.8339918533604886,3.142362525458249,53.63077393075356,88.84989816700612,1.2812830957230144,-0.195112016293279,2109.6167539267017,93.24293193717277,3.0
2019,Jack Flaherty,STL,1,2,3,17.0,11.65,2.12,1.06,0.349,0.7290000000000001,0.535,0.222,4.24,3.04,2.56,656427,-2.54036489462095,5.365564642969487,53.96379993708714,89.27788612771313,-0.04179616231519346,0.6438219565901226,2256.6552526595747,165.2374960679459,6.0
2021,Brandon Woodruff,MIL,0,1,2,7.1,9.82,1.23,1.23,0.263,0.7140000000000001,0.526,0.1669999999999999,3.68,3.17,2.84,605540,-1.4513523131672599,5.900071174377224,54.04519928825623,92.01604982206406,-0.572220640569395,0.6424128113879004,2339.2936564504635,170.51496792587312,5.0
2018,Germán Márquez,COL,0,1,1,5.0,9.0,1.8,1.8,0.4,0.909,0.75,0.5,3.6,4.36,2.42,608566,-2.387555341674687,6.057016361886429,55.245652871350664,90.04154635867822,-0.26121270452358036,0.5263201796599294,2303.754419800707,158.37086942572986,6.0
2019,Dustin May,LAD,0,0,2,3.1,2.7,2.7,0.0,0.3,0.75,0.444,0.0,2.7,3.51,4.71,669160,-2.753268551236749,5.789805653710248,54.35747349823322,92.89257950530035,-0.6445936395759717,0.5179681978798587,2579.753982300885,192.1095406360424,5.0
2024,Daysbel Hernández,ATL,0,0,1,2.1,11.57,3.86,0.0,0.2,1.0,0.4,0.0,0.0,1.88,3.18,678226,-1.1935151515151516,5.794242424242424,54.21051515151515,92.89212121212121,-0.21375757575757579,0.6434545454545455,2593.9757575757576,166.15454545454546,3.0
2022,Sam Hentges,CLE,1,0,3,6.1,14.21,2.84,2.84,0.273,1.0,0.5379999999999999,0.667,2.84,5.01,1.6,656529,1.7938771186440678,6.442796610169491,53.841747881355936,91.43972457627119,0.40655720338983053,0.460635593220339,2280.391304347826,205.4644750795334,4.0
2023,José Berríos,TOR,0,1,1,3.0,15.0,3.0,0.0,0.5,0.75,0.667,0.0,3.0,0.92,0.92,621244,-2.3235955056179773,5.634198161389173,53.98166155941437,88.79659516513449,-0.3970275791624106,0.5267722165474975,2090.309921581998,172.4691442209342,5.0
2021,Kevin Gausman,SFG,0,1,2,6.0,10.5,4.5,0.0,0.267,0.429,0.429,0.0,6.0,2.34,3.22,592332,-2.5810792804796803,5.999673550966023,54.0188107928048,89.3145569620253,-0.8664823451032644,0.8498700866089274,1975.3752937227257,218.62672037596508,4.0
2021,Evan Phillips,LAD,1,0,2,3.0,18.0,6.0,0.0,0.25,1.0,0.25,0.0,0.0,1.17,2.35,623465,-2.638688524590164,5.50139344262295,54.11684426229508,89.46844262295082,0.2201639344262295,0.5651229508196721,2174.4836065573772,147.12704918032787,5.0
2018,Dallas Keuchel,HOU,0,0,2,10.0,1.8,2.7,0.9,0.2,0.7290000000000001,0.514,0.091,3.6,4.96,5.48,572971,0.8607766696887277,6.251281353883349,54.48820791779994,85.64238670694864,0.3014445451798126,0.5344182532487156,2037.9458802067497,174.32819582955577,5.0
2022,Zach Eflin,PHI,0,0,10,10.2,10.13,1.69,0.84,0.4,0.809,0.516,0.091,3.38,2.64,2.95,621107,-2.7817839195979897,5.814045226130654,53.8170351758794,88.8641541038526,-0.5666247906197655,0.5422864321608041,2131.6974015088012,191.58759430008382,6.0
2019,Drew Pomeranz,MIL,0,0,1,2.0,9.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.21,1.21,519141,2.440494335736354,6.432590113285273,55.543110195674565,88.59850669412975,0.2756951596292482,0.6436199794026777,2368.317877382792,211.5458290422245,5.0
2024,Seranthony Domínguez,BAL,0,0,2,1.2,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77,2.58,622554,-1.7782518796992481,5.4424624060150375,53.930498120300754,93.97453007518797,-0.13111842105263158,0.8266823308270677,2399.5761904761903,170.55714285714285,5.0
2017,Brandon Kintzler,WSN,0,1,3,3.1,5.4,5.4,0.0,0.143,0.5,0.5,0.0,5.4,4.66,5.19,445213,-1.1686036036036036,6.042765765765766,54.10527027027027,92.36144144144144,-1.049126126126126,1.0417297297297297,2029.4046973803072,221.62522522522522,4.0
2017,Chris Rusin,COL,0,0,1,2.1,11.57,7.71,0.0,0.333,1.0,0.5,0.0,0.0,3.16,4.68,543734,1.8802333333333334,6.084791666666667,55.12968333333333,88.42733333333334,0.9005416666666668,0.7299500000000001,2180.4261884904085,133.96166666666667,6.0
2022,A.J. Minter,ATL,0,0,2,2.2,13.5,0.0,0.0,0.2,0.0,0.6,0.0,6.75,1.24,2.35,621345,2.332808280828083,5.63985598559856,54.287830783078306,92.97173717371737,0.37531053105310536,0.8817191719171917,2342.00900090009,158.73807380738074,3.0
2021,Cristian Javier,HOU,0,1,6,10.2,16.03,5.06,2.53,0.235,1.0,0.15,0.188,3.38,5.23,4.22,664299,-1.574135044642857,5.605217633928571,54.53545200892857,88.39129464285715,-0.13813616071428572,0.972890625,2418.736399326977,159.3247335950645,4.0
2022,Kevin Gausman,TOR,0,0,1,5.2,11.12,1.59,0.0,0.313,0.3329999999999999,0.313,0.0,6.35,1.17,3.0,592332,-2.3421559468199784,5.952791951131871,54.07238591448078,89.84577793747754,-0.8661192957240388,0.9023535752784765,1999.5517613227894,218.67757009345794,4.0
2024,Walker Buehler,LAD,1,1,4,15.0,7.8,3.0,0.6,0.256,0.723,0.455,0.059,3.6,3.5,4.35,621111,-1.1762949101796407,5.537769461077844,53.965336826347304,89.51811377245508,0.016534431137724553,0.5231886227544911,2341.668913857678,154.80674157303372,7.0
2021,Justin Bruihl,LAD,0,0,3,2.0,22.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,-1.83,-1.83,677865,2.9263529411764706,5.6511764705882355,53.95376470588235,85.69450980392156,-0.34078431372549023,0.3244705882352941,2335.843137254902,205.76470588235293,3.0
2018,Jonny Venters,ATL,0,1,2,2.0,4.5,4.5,0.0,0.286,0.3329999999999999,0.5710000000000001,0.0,9.0,3.66,6.14,458924,1.0036174242424243,5.9913257575757575,55.461628787878794,90.99772727272727,0.9589204545454546,0.29075757575757577,2132.577142857143,153.78787878787878,5.0
2021,Brad Boxberger,MIL,0,0,2,2.0,9.0,4.5,0.0,0.0,1.0,0.25,0.0,0.0,2.67,5.32,502202,-1.6246741154562385,5.708426443202979,54.87045623836127,89.98780260707635,-0.367169459962756,1.0099348230912477,2180.5771484375,199.0478515625,3.0
2019,Kenley Jansen,LAD,0,0,2,1.2,10.8,0.0,0.0,0.0,1.0,0.3329999999999999,0.0,0.0,0.81,3.2,445276,-1.7653193517635843,6.27767397521449,53.46253574833174,90.69733079122975,0.3967588179218303,1.0418684461391803,2506.451301832208,149.604385128694,3.0
2022,Garrett Cleavinger,TBR,0,0,2,2.1,23.14,0.0,0.0,0.5,1.0,0.5,0.0,0.0,-2.03,-1.4,664076,1.4148414985590778,5.182420749279538,54.32550432276657,89.51239193083573,0.22077809798270892,0.4061671469740634,2465.7890173410406,208.5057803468208,4.0
2024,Joe Ross,MIL,1,0,2,1.2,0.0,5.4,0.0,0.0,1.0,0.25,0.0,0.0,4.97,6.78,605452,-2.195822890559733,5.689206349206349,53.741737677527155,91.12289055973267,-0.5120969089390143,0.5830492898913952,2061.9400684931506,193.67294520547946,5.0
2021,Corey Knebel,LAD,0,0,7,5.2,17.47,1.59,0.0,0.455,0.667,0.273,0.0,3.18,-0.18,1.37,608349,-1.7245363408521304,5.916842105263158,54.08378446115288,89.44035087719297,0.14288220551378444,0.26245614035087717,2564.826633165829,134.86683417085428,2.0
2022,James Karinchak,CLE,0,0,4,5.0,10.8,7.2,0.0,0.273,1.0,0.0,0.0,0.0,3.71,5.78,675916,0.15325284090909091,6.709119318181819,54.54512784090909,90.21747159090908,-0.14998579545454546,0.7420454545454546,2368.877840909091,131.2002840909091,2.0
2024,Kris Bubic,KCR,0,1,4,4.2,5.79,5.79,1.93,0.286,1.0,0.4,0.2,1.93,6.6,5.43,663460,2.1361241970021414,5.6789507494646685,53.71781584582441,88.41777301927195,0.021434689507494647,0.6162098501070663,2354.595289079229,210.64882226980728,5.0
2022,Jordan Montgomery,STL,0,0,1,2.2,10.13,10.13,0.0,0.4,1.0,0.5,0.0,0.0,4.24,5.35,656756,1.85102394106814,6.503351749539594,53.86257826887661,87.60025782688767,0.7577311233885818,0.6500552486187846,2126.9867256637167,176.7599557522124,5.0
2022,Jackson Stephens,ATL,0,0,1,2.0,9.0,0.0,0.0,0.2,1.0,0.4,0.0,0.0,1.11,3.33,623451,-0.9926271186440677,6.11031779661017,54.794353813559326,88.06059322033899,-0.12427966101694916,0.36231991525423723,2250.98197242842,169.1474019088017,5.0
2022,Seth Lugo,NYM,0,0,3,2.0,13.5,4.5,0.0,0.4,1.0,0.8,0.0,0.0,1.61,2.35,607625,-0.9329935125115848,5.636153846153846,54.63510658016682,88.5772937905468,-0.17104726598702502,0.2501019462465246,2621.784986098239,149.47544022242818,5.0
2018,Julio Teheran,ATL,0,0,1,1.2,10.8,0.0,0.0,0.333,1.0,0.667,0.0,0.0,0.76,0.76,527054,-2.0642223811226312,5.00277797640329,54.554576331784055,85.80268144440473,-0.4662745799070433,0.638802288165892,2287.898523286634,188.23739721129783,5.0
2018,Ryan Pressly,HOU,0,0,5,5.0,12.6,5.4,0.0,0.1,0.75,0.7,0.0,1.8,2.16,2.82,519151,-0.6132598714416897,5.95684113865932,54.820422405876954,90.57869605142332,0.4297337006427916,0.32842056932966024,2795.673151750973,126.31129476584022,4.0
2023,Shelby Miller,LAD,0,0,1,2.0,13.5,0.0,0.0,0.25,1.0,0.5,0.0,0.0,0.26,1.91,571946,-1.539260935143288,5.321825037707391,53.26995475113122,89.58898944193062,-0.5790045248868778,1.0038461538461538,2135.8515151515153,193.0878787878788,3.0
2018,A.J. Minter,ATL,0,0,2,2.0,13.5,4.5,0.0,0.25,1.0,0.25,0.0,0.0,1.66,3.31,621345,2.3230460333006855,5.2775220372184135,54.58239960822723,93.86190009794319,0.1586875612144956,0.9283153770812929,2448.3264503441496,180.5083251714006,3.0
2017,Matt Albers,WSN,0,0,2,2.1,0.0,3.86,0.0,0.125,1.0,0.5,0.0,0.0,4.44,6.73,458006,-1.8996960167714885,5.28003144654088,54.01078616352201,90.96373165618448,-0.8190880503144654,0.8320020964360587,2108.843157894737,215.58700209643607,5.0
2022,Noah Syndergaard,PHI,0,1,4,8.1,8.64,1.08,2.16,0.2,0.952,0.318,0.143,3.24,4.67,4.04,592789,-0.7869470559129145,6.23225630875804,53.81996536368134,88.81340920336467,-0.48846610588817413,0.6093666501731816,2017.0847373637264,176.33795837462836,7.0
2017,Scott Oberg,COL,0,0,1,0.2,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.84,-2.84,623184,-1.842429435483871,5.896491935483871,54.344173387096774,93.0804435483871,-0.1789616935483871,0.6922076612903225,2309.37852494577,174.12399193548387,5.0
2018,Cole Hamels,CHC,0,0,1,2.0,4.5,4.5,0.0,0.25,1.0,0.625,0.0,0.0,3.66,5.31,430935,2.7532711808963035,6.102495911023881,54.30012430487406,87.50179856115108,0.5095551193981027,0.6698658815832516,2010.4174852652259,174.64605822701995,6.0
2024,Ronel Blanco,HOU,0,0,1,2.0,18.0,13.5,0.0,0.333,1.0,0.667,0.0,0.0,3.67,4.42,669854,-0.9680370774263904,6.110196292257362,53.707568157033805,88.2403489640131,-0.35102508178844055,0.8714612868047982,2025.381679389313,194.06761177753543,4.0
2022,Cody Morris,CLE,0,0,1,2.0,13.5,0.0,0.0,0.0,1.0,0.3329999999999999,0.0,0.0,0.11,1.59,663752,-1.9023267326732671,5.95269801980198,54.09638613861386,89.37524752475247,-0.2902970297029703,0.8704455445544556,2251.3582089552237,192.25621890547265,4.0
2023,Danny Coulombe,BAL,0,0,2,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.26,4.26,543056,-0.6378433734939759,6.031481927710844,54.781530120481925,85.85457831325301,-0.15906024096385543,0.14628915662650602,2546.5408038976857,233.87576126674787,6.0
2017,Tony Watson,LAD,2,0,11,7.0,3.86,1.29,0.0,0.227,0.5710000000000001,0.545,0.0,2.57,3.16,4.68,453265,3.462822822822823,5.191441441441442,54.539609609609606,90.76266266266266,1.0566366366366367,0.7417717717717718,2271.9189189189187,136.8908908908909,3.0
2022,Trevor May,NYM,0,0,2,2.1,15.43,3.86,0.0,0.0,1.0,0.0,0.0,0.0,0.97,2.24,543507,-1.210451612903226,5.691827956989247,53.45623655913979,91.24494623655914,-0.44593548387096776,0.8739784946236558,2174.1204301075268,181.3548387096774,4.0
2023,Jordan Romano,TOR,0,0,1,1.1,6.75,0.0,0.0,0.25,1.0,0.75,0.0,0.0,4.01,5.25,605447,-2.610819672131148,5.9394426229508195,53.02738797814207,91.3646994535519,0.04438251366120218,0.5547213114754098,2246.4901315789475,130.7565789473684,2.0
2018,Arodys Vizcaíno,ATL,0,0,2,2.0,22.5,4.5,0.0,0.5,1.0,0.0,0.0,0.0,-0.34,0.49,527055,-1.2571268057784912,5.779261637239165,54.997463884430175,93.59951845906902,-0.7972712680577849,0.773852327447833,2415.307073954984,198.2776886035313,4.0
2022,Miguel Castro,NYY,0,0,2,2.0,9.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.11,1.85,612434,-2.297631067961165,4.961300970873786,53.926194174757285,91.45242718446602,-0.4195339805825243,0.25706796116504854,2378.6531007751937,170.37281553398057,4.0
2023,Zack Littell,TBR,0,0,1,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.76,2.41,641793,-0.953857142857143,6.149578947368421,54.23864661654135,89.3178947368421,-0.3800075187969925,0.7920375939849624,1904.575939849624,199.59172932330827,5.0
2022,Chris Martin,LAD,0,0,2,2.0,4.5,0.0,0.0,0.375,1.0,0.5,0.0,0.0,2.11,2.85,455119,-2.916950934579439,6.107733644859813,54.012219626168225,92.5572429906542,-0.3439602803738318,0.741355140186916,2126.896028037383,196.39766081871346,6.0
2024,Jesse Chavez,ATL,0,0,1,2.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.17,5.19,445926,-1.5924521072796936,5.141944444444444,54.218266283524905,87.80229885057472,-0.517375478927203,0.6717049808429119,2129.214559386973,210.10344827586206,5.0
2019,Devin Smeltzer,MIN,0,0,1,3.1,10.8,8.1,0.0,0.286,1.0,0.286,0.0,0.0,3.51,4.71,656970,2.373456284153005,5.703101092896175,54.72670765027322,84.21967213114755,0.45024590163934425,0.5321448087431694,2342.8945205479454,179.16803278688525,4.0
2019,Zack Greinke,HOU,0,2,5,25.0,9.0,3.6,2.16,0.277,0.8270000000000001,0.371,0.24,4.68,5.65,4.52,425844,-1.3005589463539993,6.325737230966913,54.75272084805654,85.27304850626405,-0.09845807902345005,0.5494057179569547,2244.5274151436033,167.30003212335367,8.0
2019,Aroldis Chapman,NYY,0,1,5,5.1,15.19,6.75,1.69,0.125,0.87,0.222,0.25,3.37,4.53,3.58,547973,0.511557128412538,6.28139534883721,53.9459049544995,94.23407482305359,-0.0019413549039433754,1.0508998988877654,2491.7968911917096,195.6622851365015,4.0
2022,Giovanny Gallegos,STL,0,0,2,2.1,3.86,3.86,0.0,0.0,1.0,0.3329999999999999,0.0,0.0,3.54,4.81,606149,-1.7484615384615385,6.767935222672065,54.74721659919028,89.79281376518219,-0.32863360323886637,0.8489676113360324,2404.525303643725,188.71862348178138,4.0
2024,Zach Eflin,BAL,0,0,1,4.0,6.75,2.25,0.0,0.308,0.833,0.615,0.0,2.25,3.17,5.06,621107,-2.316685737637924,5.787331426236208,53.9377605230895,86.83330608908868,-0.19956272987331425,0.3369799754801798,2215.3275570583264,176.42519019442096,7.0
2024,Angel Zerpa,KCR,2,0,5,4.0,11.25,6.75,0.0,0.25,0.8,0.75,0.0,2.25,2.92,3.67,672582,2.538159831756046,5.406550998948475,54.94935856992639,92.79873817034701,0.7599474237644585,0.37098843322818087,2147.402733964248,165.5993690851735,5.0
2024,Brenan Hanifee,DET,0,0,1,1.2,10.8,5.4,0.0,0.25,1.0,0.5,0.0,0.0,2.57,2.57,669724,-2.565448430493274,5.509887892376681,54.354932735426004,92.68811659192825,-0.9278251121076233,0.4824215246636771,2011.8497757847533,213.93273542600897,4.0
2023,Rafael Montero,HOU,0,0,5,5.0,14.4,5.4,0.0,0.222,0.5,0.444,0.0,3.6,2.46,3.12,606160,-1.437366320830008,5.050837988826816,54.159600957701514,93.87406225059856,-0.8098244213886673,0.8978451715881883,2261.1838529176657,212.09752198241407,4.0
2022,Drew Rasmussen,TBR,0,0,1,1.2,10.8,0.0,0.0,0.0,1.0,0.3329999999999999,0.0,0.0,0.71,0.71,656876,-1.9033646112600535,6.024642537980339,54.01624664879357,90.49249329758713,0.1828686327077748,0.5326005361930295,2497.844504021448,139.2609472743521,6.0
2017,Danny Salazar,CLE,0,0,1,1.2,16.2,10.8,0.0,0.0,0.5,0.667,0.0,0.0,3.16,4.22,517593,-2.6839977912755386,5.711728326891221,54.76780231916069,91.29022639425732,-0.7788459414688018,0.9746162341247929,2263.6914127423825,212.64439536167862,5.0
2022,Collin McHugh,ATL,0,0,2,3.1,10.8,2.7,2.7,0.25,1.0,0.222,0.2,2.7,5.51,3.83,543521,-2.2974769797421732,5.308959484346224,53.9352394106814,84.16620626151013,0.7215837937384899,0.33130755064456724,2648.4709677419355,128.48110599078342,5.0
2023,Aroldis Chapman,TEX,0,0,9,8.0,6.75,5.63,1.13,0.286,0.948,0.5,0.111,2.25,5.63,5.87,547973,0.5466765873015873,6.082212301587301,53.33853174603174,95.5796626984127,0.16615079365079363,1.077609126984127,2298.501996007984,190.311377245509,4.0
2019,Génesis Cabrera,STL,0,0,2,1.2,5.4,0.0,0.0,0.2,1.0,0.4,0.0,0.0,2.01,5.59,650893,1.156747311827957,6.112016129032258,54.84642473118279,91.94112903225806,0.6271774193548387,0.8756720430107527,2235.6720430107525,182.96505376344086,4.0
2022,Connor Brogdon,PHI,0,0,7,8.2,13.5,2.08,0.0,0.333,0.75,0.222,0.0,2.08,0.8,2.0,641401,-2.5927464788732393,5.791732394366197,53.45997183098592,88.53859154929577,-0.839943661971831,0.9390000000000001,2213.357746478873,224.2605633802817,3.0
2019,Jake Odorizzi,MIN,0,1,1,5.0,9.0,0.0,1.8,0.286,0.833,0.357,0.143,3.6,3.81,4.0,543606,-1.0774156496769562,6.0450502512562805,54.66769562096196,89.0351399856425,-0.5380437903804738,0.9335750179468773,2095.910727141829,192.19526202440775,4.0
2023,Elvis Peguero,MIL,0,0,2,1.2,10.8,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.86,0.86,665625,-2.4626506024096386,5.401062431544359,53.60499452354874,93.25169769989047,-0.57065717415115,0.0871960569550931,2182.305585980285,173.34939759036143,2.0
2017,Taylor Rogers,MIN,0,0,1,0.1,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.84,-2.84,573124,2.042462600690449,5.6370886075949365,54.71044879171461,88.14016110471808,0.42063291139240505,0.7229574223245109,2310.9700460829495,174.31645569620252,4.0
2018,Walker Buehler,LAD,0,1,4,23.2,11.03,1.52,1.14,0.226,0.608,0.491,0.1669999999999999,3.8,2.86,2.47,621111,-1.0999903846153847,5.91625,54.51822115384615,92.09692307692308,-0.11738942307692307,0.7585673076923076,2481.6409379579873,158.09903846153847,6.0
2017,Cody Allen,CLE,0,0,4,5.1,13.5,5.06,0.0,0.357,0.75,0.214,0.0,1.69,1.85,3.51,592102,-1.5195360824742268,5.728273195876288,54.26530068728522,89.77603092783505,-0.06372852233676976,0.5919329896907216,2555.84793814433,137.2852233676976,2.0
2022,Adam Cimber,TOR,0,0,2,1.0,0.0,18.0,0.0,0.0,1.0,0.667,0.0,0.0,9.11,10.59,643256,-4.110402684563758,2.0702301054650047,54.09997123681687,83.4170661553212,-0.39924256951102594,0.18567593480345157,2269.773166023166,213.51737451737452,3.0
2019,Adam Kolarek,LAD,0,0,3,1.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.79,-0.79,592473,2.8488664987405543,4.014345088161209,54.377921914357685,87.36952141057934,1.3178589420654914,-0.08508816120906801,2139.890166028097,97.01889168765743,5.0
2019,Trevor May,MIN,0,0,2,1.0,18.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,-0.79,1.2,543507,-0.9464665523156088,5.648173241852487,53.773336192109774,90.97032590051458,-0.1928902229845626,0.7337307032590051,2362.5898100172712,160.34133790737565,5.0
2022,Eli Morgan,CLE,1,0,3,3.1,13.5,0.0,0.0,0.286,0.5,0.143,0.0,2.7,0.11,2.33,669212,-0.37389380530973454,5.805575221238938,54.37536873156342,86.45604719764012,-0.831779744346116,0.9374237954768928,2221.087736789631,216.6939182452642,5.0
2023,Cionel Pérez,BAL,0,0,2,1.2,21.6,5.4,0.0,0.5,1.0,1.0,0.0,0.0,0.26,0.26,672335,1.4111060433295324,5.474823261117446,54.530900798175594,91.89555302166475,0.24310148232611173,0.38371721778791335,2337.3684210526317,212.08352402745996,5.0
2019,Hyun Jin Ryu,LAD,1,0,1,5.0,5.4,3.6,1.8,0.214,0.87,0.4,0.1669999999999999,3.6,5.81,5.6,547943,2.4424362292051756,5.816358595194085,54.115341959334565,84.73970425138631,0.5376968576709796,0.5040591497227357,1968.5402597402597,162.52902033271718,6.0
2023,Caleb Ferguson,LAD,0,0,2,2.1,7.71,3.86,0.0,0.0,1.0,1.0,0.0,0.0,2.83,2.83,657571,2.4682535211267607,5.734657276995305,54.19003755868545,92.52338028169014,0.1935774647887324,0.7844600938967137,2467.5075471698115,188.16603773584905,4.0
2023,Chad Green,TOR,0,0,1,1.1,6.75,0.0,0.0,0.0,1.0,0.667,0.0,0.0,1.76,3.0,643338,-1.858051282051282,6.041333333333333,53.811230769230775,91.18461538461538,-0.14774358974358973,0.865948717948718,2444.866666666667,147.33333333333334,3.0
